#name	source
ENSMUST00000132522	retained_intron
ENSMUST00000151563	protein_coding
ENSMUST00000150752	retained_intron
ENSMUST00000132257	retained_intron
ENSMUST00000152967	retained_intron
ENSMUST00000128417	retained_intron
ENSMUST00000124484	protein_coding
ENSMUST00000138718	retained_intron
ENSMUST00000130779	processed_transcript
ENSMUST00000164600	protein_coding
ENSMUST00000111902	protein_coding
ENSMUST00000111901	protein_coding
ENSMUST00000006171	protein_coding
ENSMUST00000162367	protein_coding
ENSMUST00000161611	protein_coding
ENSMUST00000161320	protein_coding
ENSMUST00000159035	protein_coding
ENSMUST00000074783	protein_coding
ENSMUST00000137197	protein_coding
ENSMUST00000177036	protein_coding
ENSMUST00000151899	retained_intron
ENSMUST00000137909	processed_transcript
ENSMUST00000177239	antisense
ENSMUST00000177268	antisense
ENSMUST00000155715	retained_intron
ENSMUST00000180118	snRNA
ENSMUST00000157873	snRNA
ENSMUST00000023918	protein_coding
ENSMUST00000097543	protein_coding
ENSMUST00000111887	protein_coding
ENSMUST00000064771	protein_coding
ENSMUST00000111883	nonsense_mediated_decay
ENSMUST00000124880	retained_intron
ENSMUST00000139244	retained_intron
ENSMUST00000141977	protein_coding
ENSMUST00000129939	protein_coding
ENSMUST00000138095	retained_intron
ENSMUST00000131312	retained_intron
ENSMUST00000065625	protein_coding
ENSMUST00000076110	protein_coding
ENSMUST00000134499	protein_coding
ENSMUST00000148810	protein_coding
ENSMUST00000097541	nonsense_mediated_decay
ENSMUST00000111875	protein_coding
ENSMUST00000086267	processed_transcript
ENSMUST00000059498	protein_coding
ENSMUST00000122608	snRNA
ENSMUST00000044581	protein_coding
ENSMUST00000121533	nonsense_mediated_decay
ENSMUST00000128433	retained_intron
ENSMUST00000015124	protein_coding
ENSMUST00000161717	retained_intron
ENSMUST00000162371	protein_coding
ENSMUST00000159270	retained_intron
ENSMUST00000159717	retained_intron
ENSMUST00000163027	processed_transcript
ENSMUST00000044311	protein_coding
ENSMUST00000127586	nonsense_mediated_decay
ENSMUST00000121610	processed_pseudogene
ENSMUST00000027760	protein_coding
ENSMUST00000111859	protein_coding
ENSMUST00000111857	protein_coding
ENSMUST00000149536	nonsense_mediated_decay
ENSMUST00000128251	processed_transcript
ENSMUST00000139309	sense_intronic
ENSMUST00000119836	processed_pseudogene
ENSMUST00000068875	protein_coding
ENSMUST00000077755	protein_coding
ENSMUST00000097536	protein_coding
ENSMUST00000143008	retained_intron
ENSMUST00000027754	protein_coding
ENSMUST00000111836	protein_coding
ENSMUST00000073441	protein_coding
ENSMUST00000043560	protein_coding
ENSMUST00000043313	protein_coding
ENSMUST00000027753	protein_coding
ENSMUST00000027752	protein_coding
ENSMUST00000161744	protein_coding
ENSMUST00000160515	retained_intron
ENSMUST00000163011	nonsense_mediated_decay
ENSMUST00000159251	retained_intron
ENSMUST00000110797	processed_pseudogene
ENSMUST00000097535	processed_transcript
ENSMUST00000042373	protein_coding
ENSMUST00000136614	nonsense_mediated_decay
ENSMUST00000082501	snoRNA
ENSMUST00000137861	retained_intron
ENSMUST00000042141	protein_coding
ENSMUST00000041874	protein_coding
ENSMUST00000041776	protein_coding
ENSMUST00000124500	protein_coding
ENSMUST00000111815	protein_coding
ENSMUST00000152114	protein_coding
ENSMUST00000111812	protein_coding
ENSMUST00000147700	protein_coding
ENSMUST00000147482	protein_coding
ENSMUST00000111814	protein_coding
ENSMUST00000111810	protein_coding
ENSMUST00000147794	processed_transcript
ENSMUST00000027748	protein_coding
ENSMUST00000086209	protein_coding
ENSMUST00000141249	protein_coding
ENSMUST00000124558	protein_coding
ENSMUST00000145308	processed_transcript
ENSMUST00000134030	retained_intron
ENSMUST00000123490	protein_coding
ENSMUST00000059607	protein_coding
ENSMUST00000055314	protein_coding
ENSMUST00000050660	protein_coding
ENSMUST00000086199	protein_coding
ENSMUST00000139476	protein_coding
ENSMUST00000140685	protein_coding
ENSMUST00000153134	processed_transcript
ENSMUST00000154576	retained_intron
ENSMUST00000158044	snoRNA
ENSMUST00000086195	protein_coding
ENSMUST00000082926	rRNA
ENSMUST00000004214	protein_coding
ENSMUST00000055322	protein_coding
ENSMUST00000027744	protein_coding
ENSMUST00000027743	protein_coding
ENSMUST00000035914	protein_coding
ENSMUST00000027741	protein_coding
ENSMUST00000111775	protein_coding
ENSMUST00000139925	retained_intron
ENSMUST00000111774	protein_coding
ENSMUST00000175545	miRNA
ENSMUST00000129271	retained_intron
ENSMUST00000143529	processed_transcript
ENSMUST00000097531	lincRNA
ENSMUST00000080138	protein_coding
ENSMUST00000097529	protein_coding
ENSMUST00000035560	protein_coding
ENSMUST00000159339	retained_intron
ENSMUST00000027740	protein_coding
ENSMUST00000035325	protein_coding
ENSMUST00000111764	protein_coding
ENSMUST00000130701	processed_transcript
ENSMUST00000151368	retained_intron
ENSMUST00000132495	retained_intron
ENSMUST00000140809	retained_intron
ENSMUST00000138762	protein_coding
ENSMUST00000132189	processed_transcript
ENSMUST00000129865	protein_coding
ENSMUST00000146987	processed_transcript
ENSMUST00000175328	miRNA
ENSMUST00000124495	protein_coding
ENSMUST00000104231	snRNA
ENSMUST00000097527	protein_coding
ENSMUST00000169241	protein_coding
ENSMUST00000136331	nonsense_mediated_decay
ENSMUST00000027738	protein_coding
ENSMUST00000136397	protein_coding
ENSMUST00000141878	protein_coding
ENSMUST00000130995	nonsense_mediated_decay
ENSMUST00000124212	retained_intron
ENSMUST00000123705	nonsense_mediated_decay
ENSMUST00000141980	retained_intron
ENSMUST00000111757	protein_coding
ENSMUST00000111754	protein_coding
ENSMUST00000133152	protein_coding
ENSMUST00000128941	protein_coding
ENSMUST00000060404	protein_coding
ENSMUST00000131359	processed_transcript
ENSMUST00000065648	protein_coding
ENSMUST00000097526	protein_coding
ENSMUST00000125371	retained_intron
ENSMUST00000015628	protein_coding
ENSMUST00000121146	protein_coding
ENSMUST00000167528	protein_coding
ENSMUST00000148277	retained_intron
ENSMUST00000141760	protein_coding
ENSMUST00000027896	protein_coding
ENSMUST00000177824	protein_coding
ENSMUST00000178036	protein_coding
ENSMUST00000179572	processed_transcript
ENSMUST00000027895	processed_transcript
ENSMUST00000180173	protein_coding
ENSMUST00000102782	protein_coding
ENSMUST00000177858	processed_transcript
ENSMUST00000179985	protein_coding
ENSMUST00000179744	protein_coding
ENSMUST00000051396	protein_coding
ENSMUST00000173929	protein_coding
ENSMUST00000166172	protein_coding
ENSMUST00000027888	protein_coding
ENSMUST00000079625	protein_coding
ENSMUST00000150557	nonsense_mediated_decay
ENSMUST00000156861	nonsense_mediated_decay
ENSMUST00000122242	nonsense_mediated_decay
ENSMUST00000154353	processed_transcript
ENSMUST00000152604	processed_transcript
ENSMUST00000122424	protein_coding
ENSMUST00000086153	protein_coding
ENSMUST00000147931	retained_intron
ENSMUST00000121352	processed_pseudogene
ENSMUST00000063199	protein_coding
ENSMUST00000027886	protein_coding
ENSMUST00000172057	protein_coding
ENSMUST00000171292	protein_coding
ENSMUST00000027885	protein_coding
ENSMUST00000111720	protein_coding
ENSMUST00000118207	protein_coding
ENSMUST00000121911	protein_coding
ENSMUST00000027884	protein_coding
ENSMUST00000119526	protein_coding
ENSMUST00000148649	nonsense_mediated_decay
ENSMUST00000078308	protein_coding
ENSMUST00000132699	protein_coding
ENSMUST00000129880	protein_coding
ENSMUST00000134543	protein_coding
ENSMUST00000128538	processed_transcript
ENSMUST00000143358	protein_coding
ENSMUST00000143080	retained_intron
ENSMUST00000154261	processed_pseudogene
ENSMUST00000061537	processed_transcript
ENSMUST00000046743	protein_coding
ENSMUST00000119891	protein_coding
ENSMUST00000135147	antisense
ENSMUST00000086130	protein_coding
ENSMUST00000027881	protein_coding
ENSMUST00000111700	protein_coding
ENSMUST00000146873	protein_coding
ENSMUST00000155665	retained_intron
ENSMUST00000004133	protein_coding
ENSMUST00000046110	protein_coding
ENSMUST00000170718	protein_coding
ENSMUST00000093595	miRNA
ENSMUST00000159861	protein_coding
ENSMUST00000161589	protein_coding
ENSMUST00000159860	retained_intron
ENSMUST00000160206	processed_transcript
ENSMUST00000177789	processed_transcript
ENSMUST00000159892	processed_transcript
ENSMUST00000062159	lincRNA
ENSMUST00000162474	lincRNA
ENSMUST00000077309	processed_pseudogene
ENSMUST00000076894	protein_coding
ENSMUST00000116760	miRNA
ENSMUST00000158911	scaRNA
ENSMUST00000097514	sense_intronic
ENSMUST00000111669	protein_coding
ENSMUST00000157520	snoRNA
ENSMUST00000168250	lincRNA
ENSMUST00000163892	lincRNA
ENSMUST00000060298	lincRNA
ENSMUST00000165923	lincRNA
ENSMUST00000028061	lincRNA
ENSMUST00000164249	lincRNA
ENSMUST00000169600	lincRNA
ENSMUST00000097513	protein_coding
ENSMUST00000039178	protein_coding
ENSMUST00000131919	protein_coding
ENSMUST00000078878	nonsense_mediated_decay
ENSMUST00000135680	protein_coding
ENSMUST00000097193	protein_coding
ENSMUST00000014370	protein_coding
ENSMUST00000028052	protein_coding
ENSMUST00000028049	protein_coding
ENSMUST00000158579	miRNA
ENSMUST00000104571	snoRNA
ENSMUST00000104460	snoRNA
ENSMUST00000085589	processed_pseudogene
ENSMUST00000161609	protein_coding
ENSMUST00000035911	protein_coding
ENSMUST00000161708	retained_intron
ENSMUST00000064725	protein_coding
ENSMUST00000163079	nonsense_mediated_decay
ENSMUST00000160056	nonsense_mediated_decay
ENSMUST00000162226	protein_coding
ENSMUST00000172044	protein_coding
ENSMUST00000159250	protein_coding
ENSMUST00000171748	protein_coding
ENSMUST00000177003	protein_coding
ENSMUST00000160152	retained_intron
ENSMUST00000161005	lincRNA
ENSMUST00000159119	lincRNA
ENSMUST00000159706	lincRNA
ENSMUST00000161380	retained_intron
ENSMUST00000162289	retained_intron
ENSMUST00000162558	lincRNA
ENSMUST00000159157	retained_intron
ENSMUST00000160429	retained_intron
ENSMUST00000159663	lincRNA
ENSMUST00000161229	retained_intron
ENSMUST00000159404	retained_intron
ENSMUST00000159438	retained_intron
ENSMUST00000065709	retained_intron
ENSMUST00000161461	retained_intron
ENSMUST00000162163	retained_intron
ENSMUST00000159153	retained_intron
ENSMUST00000159890	retained_intron
ENSMUST00000082506	snoRNA
ENSMUST00000116813	snoRNA
ENSMUST00000160497	retained_intron
ENSMUST00000082882	snoRNA
ENSMUST00000122718	snoRNA
ENSMUST00000161623	retained_intron
ENSMUST00000104032	snoRNA
ENSMUST00000159399	retained_intron
ENSMUST00000163081	retained_intron
ENSMUST00000160551	retained_intron
ENSMUST00000083226	snoRNA
ENSMUST00000083801	snoRNA
ENSMUST00000159037	retained_intron
ENSMUST00000160516	retained_intron
ENSMUST00000083034	snoRNA
ENSMUST00000083294	snoRNA
ENSMUST00000035430	protein_coding
ENSMUST00000162654	retained_intron
ENSMUST00000161748	processed_transcript
ENSMUST00000160759	retained_intron
ENSMUST00000160591	retained_intron
ENSMUST00000162398	retained_intron
ENSMUST00000159922	processed_transcript
ENSMUST00000028035	protein_coding
ENSMUST00000111620	protein_coding
ENSMUST00000111618	protein_coding
ENSMUST00000143486	nonsense_mediated_decay
ENSMUST00000155808	processed_transcript
ENSMUST00000111611	protein_coding
ENSMUST00000140905	retained_intron
ENSMUST00000117467	nonsense_mediated_decay
ENSMUST00000148952	retained_intron
ENSMUST00000145736	retained_intron
ENSMUST00000125018	protein_coding
ENSMUST00000150721	nonsense_mediated_decay
ENSMUST00000111608	protein_coding
ENSMUST00000052245	protein_coding
ENSMUST00000135643	antisense
ENSMUST00000178511	antisense
ENSMUST00000071718	protein_coding
ENSMUST00000156678	processed_transcript
ENSMUST00000051925	protein_coding
ENSMUST00000156318	processed_transcript
ENSMUST00000139387	processed_transcript
ENSMUST00000155135	processed_transcript
ENSMUST00000130867	retained_intron
ENSMUST00000028024	protein_coding
ENSMUST00000086084	protein_coding
ENSMUST00000158728	rRNA
ENSMUST00000151268	processed_pseudogene
ENSMUST00000000834	protein_coding
ENSMUST00000048377	protein_coding
ENSMUST00000162676	protein_coding
ENSMUST00000141397	processed_transcript
ENSMUST00000111594	protein_coding
ENSMUST00000028021	protein_coding
ENSMUST00000161826	antisense
ENSMUST00000160881	protein_coding
ENSMUST00000159648	protein_coding
ENSMUST00000159763	protein_coding
ENSMUST00000086074	protein_coding
ENSMUST00000070330	protein_coding
ENSMUST00000161583	antisense
ENSMUST00000160555	antisense
ENSMUST00000160665	protein_coding
ENSMUST00000161539	retained_intron
ENSMUST00000139662	antisense
ENSMUST00000178978	antisense
ENSMUST00000093618	miRNA
ENSMUST00000083582	miRNA
ENSMUST00000162330	processed_transcript
ENSMUST00000160173	processed_transcript
ENSMUST00000160695	processed_pseudogene
ENSMUST00000161155	retained_intron
ENSMUST00000161894	processed_transcript
ENSMUST00000159707	TEC
ENSMUST00000028017	protein_coding
ENSMUST00000159817	nonsense_mediated_decay
ENSMUST00000176220	protein_coding
ENSMUST00000176689	processed_transcript
ENSMUST00000159316	nonsense_mediated_decay
ENSMUST00000159255	retained_intron
ENSMUST00000161760	retained_intron
ENSMUST00000132158	protein_coding
ENSMUST00000135241	protein_coding
ENSMUST00000128704	retained_intron
ENSMUST00000050010	protein_coding
ENSMUST00000150040	protein_coding
ENSMUST00000155003	protein_coding
ENSMUST00000138499	processed_transcript
ENSMUST00000066241	processed_pseudogene
ENSMUST00000028020	protein_coding
ENSMUST00000169439	protein_coding
ENSMUST00000028016	protein_coding
ENSMUST00000111525	protein_coding
ENSMUST00000028014	protein_coding
ENSMUST00000140031	retained_intron
ENSMUST00000144916	protein_coding
ENSMUST00000140274	protein_coding
ENSMUST00000046049	protein_coding
ENSMUST00000136120	processed_transcript
ENSMUST00000143902	processed_transcript
ENSMUST00000134098	protein_coding
ENSMUST00000131058	protein_coding
ENSMUST00000111518	protein_coding
ENSMUST00000045902	protein_coding
ENSMUST00000111510	protein_coding
ENSMUST00000143123	protein_coding
ENSMUST00000156860	retained_intron
ENSMUST00000147617	retained_intron
ENSMUST00000178465	protein_coding
ENSMUST00000028010	protein_coding
ENSMUST00000142759	retained_intron
ENSMUST00000096608	protein_coding
ENSMUST00000104420	snoRNA
ENSMUST00000158549	snoRNA
ENSMUST00000075805	protein_coding
ENSMUST00000027878	protein_coding
ENSMUST00000174397	protein_coding
ENSMUST00000172793	antisense
ENSMUST00000174098	retained_intron
ENSMUST00000045138	protein_coding
ENSMUST00000158326	snRNA
ENSMUST00000159679	protein_coding
ENSMUST00000160495	nonsense_mediated_decay
ENSMUST00000161177	processed_pseudogene
ENSMUST00000077642	protein_coding
ENSMUST00000027877	protein_coding
ENSMUST00000161908	protein_coding
ENSMUST00000027876	protein_coding
ENSMUST00000170359	protein_coding
ENSMUST00000162234	nonsense_mediated_decay
ENSMUST00000159516	protein_coding
ENSMUST00000163033	processed_transcript
ENSMUST00000097493	protein_coding
ENSMUST00000162920	retained_intron
ENSMUST00000045876	protein_coding
ENSMUST00000159617	nonsense_mediated_decay
ENSMUST00000161321	retained_intron
ENSMUST00000160926	nonsense_mediated_decay
ENSMUST00000162949	processed_transcript
ENSMUST00000045694	protein_coding
ENSMUST00000111490	protein_coding
ENSMUST00000027874	protein_coding
ENSMUST00000097491	protein_coding
ENSMUST00000027871	protein_coding
ENSMUST00000162746	protein_coding
ENSMUST00000160000	retained_intron
ENSMUST00000161152	nonsense_mediated_decay
ENSMUST00000161943	antisense
ENSMUST00000161020	retained_intron
ENSMUST00000162102	retained_intron
ENSMUST00000133341	lincRNA
ENSMUST00000086040	protein_coding
ENSMUST00000162889	processed_pseudogene
ENSMUST00000044021	protein_coding
ENSMUST00000159230	protein_coding
ENSMUST00000169394	protein_coding
ENSMUST00000160773	retained_intron
ENSMUST00000027867	protein_coding
ENSMUST00000027866	protein_coding
ENSMUST00000120447	protein_coding
ENSMUST00000086032	protein_coding
ENSMUST00000124007	processed_transcript
ENSMUST00000148884	retained_intron
ENSMUST00000086028	protein_coding
ENSMUST00000027863	protein_coding
ENSMUST00000027861	protein_coding
ENSMUST00000027860	protein_coding
ENSMUST00000116911	miRNA
ENSMUST00000027859	protein_coding
ENSMUST00000161777	processed_transcript
ENSMUST00000161144	protein_coding
ENSMUST00000160350	processed_transcript
ENSMUST00000162550	processed_pseudogene
ENSMUST00000043338	protein_coding
ENSMUST00000043235	protein_coding
ENSMUST00000142191	processed_transcript
ENSMUST00000156102	processed_transcript
ENSMUST00000178700	protein_coding
ENSMUST00000111450	protein_coding
ENSMUST00000027856	protein_coding
ENSMUST00000158674	snoRNA
ENSMUST00000027853	protein_coding
ENSMUST00000128633	retained_intron
ENSMUST00000138999	processed_transcript
ENSMUST00000027852	protein_coding
ENSMUST00000111440	protein_coding
ENSMUST00000148550	nonsense_mediated_decay
ENSMUST00000111439	protein_coding
ENSMUST00000155216	nonsense_mediated_decay
ENSMUST00000157261	misc_RNA
ENSMUST00000124037	processed_transcript
ENSMUST00000158666	snoRNA
ENSMUST00000111435	protein_coding
ENSMUST00000068705	protein_coding
ENSMUST00000040357	protein_coding
ENSMUST00000097474	protein_coding
ENSMUST00000111432	protein_coding
ENSMUST00000140769	nonsense_mediated_decay
ENSMUST00000040298	protein_coding
ENSMUST00000159138	sense_overlapping
ENSMUST00000157993	rRNA
ENSMUST00000161971	protein_coding
ENSMUST00000178336	protein_coding
ENSMUST00000005907	protein_coding
ENSMUST00000027849	protein_coding
ENSMUST00000086002	nonsense_mediated_decay
ENSMUST00000161559	protein_coding
ENSMUST00000178130	snRNA
ENSMUST00000159070	retained_intron
ENSMUST00000162411	processed_transcript
ENSMUST00000159212	protein_coding
